,_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
135,0ea134b1f163fdbef419fa243c19969e,1-7e38104f0fd078420f286d9ad927b994,2018-8-25,Fradique Coutinho,-23.5661,-46.6841,36525,55,43,22,26,33,43,14,36,NORMAL,10315
136,0ea134b1f163fdbef419fa243c19b621,1-2f47fb27cf888cb6aa5172406b152f21,2018-3-21,Luz,-23.5365,-46.6332,125195,65,21,36,25,43,34,19,24,NORMAL,10881
137,0ea134b1f163fdbef419fa243c1a0fb4,1-07d9768b051e45c6c0029f523c39f086,2018-5-23,Luz,-23.5365,-46.6332,124769,48,50,65,41,21,35,30,27,NORMAL,10943
138,0ea134b1f163fdbef419fa243c1a219e,1-83af29c9a55679275ede1ccbbacabe2a,2019-2-29,Consolação,-23.5581,-46.6606,114516,60,26,60,27,16,31,24,36,NORMAL,2579
139,0ea134b1f163fdbef419fa243c1a2e7e,1-7a0e41d826ab04b42a2a2ec55a612e32,2019-3-7,Consolação,-23.5581,-46.6606,114865,65,37,2,43,28,14,32,43,REABASTECER,2587
140,0ea134b1f163fdbef419fa243c1a4be4,1-495bad0ddbfa2932a291b7c45adbd35d,2019-1-1,Fradique Coutinho,-23.5661,-46.6841,33610,29,60,57,41,9,32,21,11,NORMAL,10441
141,0ea134b1f163fdbef419fa243c1a55ce,1-182fcf1f7d81625011894ce24fa04620,2019-4-6,Consolação,-23.5581,-46.6606,114346,49,65,8,37,9,7,43,11,REABASTECER,2616
142,0ea134b1f163fdbef419fa243c1a8e2d,1-034cd09f0d32a35ce6488c75d40c84f2,2018-8-26,Luz,-23.5365,-46.6332,124504,6,19,18,43,36,36,27,24,REABASTECER,11036
143,0ea134b1f163fdbef419fa243c1a97fa,1-103d29b799f8c7877b334183664f127a,2018-8-29,Luz,-23.5365,-46.6332,127265,66,1,65,32,28,30,12,13,REABASTECER,11039
144,0ea134b1f163fdbef419fa243c1acc92,1-37b9ba02c44431826fc789aa2c3f8df9,2019-6-17,Consolação,-23.5581,-46.6606,114391,28,25,17,6,16,31,5,31,REABASTECER,2687
145,0ea134b1f163fdbef419fa243c1ba049,1-5e4ffc5b5883a7234fa0202650b94202,2019-2-2,Luz,-23.5365,-46.6332,126408,20,32,48,37,23,15,12,12,NORMAL,11192
146,0ea134b1f163fdbef419fa243c1baca0,1-060310df275561cbbe8dcc605c6c73c8,2019-10-22,Consolação,-23.5581,-46.6606,114604,11,65,16,38,8,13,32,25,REABASTECER,2812
147,0ea134b1f163fdbef419fa243c1bbbfd,1-d1b67658a8a5553e2ddfecfae56beebd,2019-10-30,Consolação,-23.5581,-46.6606,113621,86,13,24,7,21,24,38,32,NORMAL,2820
148,0ea134b1f163fdbef419fa243c1bf605,1-c77adcd8c24870d5457302a5faf5d9db,2019-12-6,Consolação,-23.5581,-46.6606,114038,86,60,49,34,9,23,32,22,NORMAL,2856
149,0ea134b1f163fdbef419fa243c1c3ad1,1-5adee3d57f7c3311f0088104581e4ae2,2019-12-9,Fradique Coutinho,-23.5661,-46.6841,33595,45,40,3,8,22,28,14,6,REABASTECER,10779
150,0ea134b1f163fdbef419fa243c1c7602,1-0e26af55acda5306a38d127130874cbe,2019-7-29,Luz,-23.5365,-46.6332,124178,39,24,50,30,9,17,32,11,NORMAL,11369
151,0ea134b1f163fdbef419fa243c1c887c,1-022e80d797bbe3bf002dc5ef681e7b31,2018-4-17,Tamanduateí,-23.5929,-46.5897,50528,33,26,60,39,9,10,28,43,NORMAL,2987
152,0ea134b1f163fdbef419fa243c1ca414,1-42fb79293a37ee038f69d4105288cd04,2018-4-21,Tamanduateí,-23.5929,-46.5897,52139,86,2,32,31,32,37,11,29,NORMAL,2991
153,0ea134b1f163fdbef419fa243c1cf3ed,1-55d6fea4b51f68ae15dfbbe08ba5df83,2018-3-9,Luz,-23.5365,-46.6332,126168,16,36,49,19,5,32,26,23,REABASTECER,10869
154,0ea134b1f163fdbef419fa243c1d5202,1-b084d5b7a280475f6a85c8a143361415,2018-7-19,Tamanduateí,-23.5929,-46.5897,49734,86,31,14,23,12,30,15,21,NORMAL,3079
155,0ea134b1f163fdbef419fa243c1d7cf8,1-5dd85583f9b44f73a8cb06b7570577ab,2018-8-12,Tamanduateí,-23.5929,-46.5897,50653,13,63,46,37,36,5,3,18,REABASTECER,3102
156,0ea134b1f163fdbef419fa243c1d9beb,1-9f4ca44cfa5ec9df6067ea320bc0c3c2,2018-7-2,Luz,-23.5365,-46.6332,124529,12,32,47,5,21,14,12,38,REABASTECER,10982
157,0ea134b1f163fdbef419fa243c1dbf0b,1-4706f825f7ebec24107c8f2489328f3b,2018-2-6,Ana Rosa,-23.5813,-46.6383,67110,7,52,19,21,25,18,22,41,REABASTECER,11556
158,0ea134b1f163fdbef419fa243c1df432,1-08fdc717b3a1986792f0d168075de360,2018-11-11,Tamanduateí,-23.5929,-46.5897,51168,1,30,65,18,20,22,29,18,REABASTECER,3191
159,0ea134b1f163fdbef419fa243c1df897,1-ca7fec36a9d69de351337270ca1044e6,2018-9-17,Luz,-23.5365,-46.6332,125523,49,65,65,23,38,14,18,22,NORMAL,11057
160,0ea134b1f163fdbef419fa243c1e5217,1-248feee44cb0777ad6c04fe8d61e14bb,2018-11-18,Luz,-23.5365,-46.6332,125218,53,46,43,7,3,9,31,30,REABASTECER,11118
161,0ea134b1f163fdbef419fa243c1eff5b,1-b7695c202c7ce4039322bfb9607accab,2019-5-18,Tamanduateí,-23.5929,-46.5897,49471,53,19,41,3,8,12,3,21,REABASTECER,3378
162,0ea134b1f163fdbef419fa243c1f1891,1-9d1c922598981030eb22ccd5a5d5852d,2019-4-6,Luz,-23.5365,-46.6332,126783,1,27,65,35,22,35,22,12,REABASTECER,11256
163,0ea134b1f163fdbef419fa243c1f376f,1-f8793d84f9513853246912dbbce88fce,2018-10-25,Ana Rosa,-23.5813,-46.6383,66637,30,47,49,17,19,43,15,34,NORMAL,11815
164,0ea134b1f163fdbef419fa243c1f48e2,1-b67594052612a9f55b3a4b7237dfafea,2019-7-10,Tamanduateí,-23.5929,-46.5897,51524,67,43,65,27,17,14,6,37,REABASTECER,3430
165,0ea134b1f163fdbef419fa243c1f5dbb,1-9f9df493af03f596c777d7028de4438d,2019-8-1,Tamanduateí,-23.5929,-46.5897,50677,29,36,44,41,27,42,9,38,NORMAL,3451
166,0ea134b1f163fdbef419fa243c1f9bd8,1-6756af402a5a6a2b2659cf26ff0dfa29,2019-8-25,Tamanduateí,-23.5929,-46.5897,52969,71,21,10,40,7,27,2,24,REABASTECER,3475
167,0ea134b1f163fdbef419fa243c1fc9f4,1-08424d43fe8a763f85762129f1a10d39,2019-9-8,Tamanduateí,-23.5929,-46.5897,52481,31,58,57,19,33,31,43,13,NORMAL,3488
168,0ea134b1f163fdbef419fa243c206821,1-21f0c82f5b03c043c7e9a853afb66fd0,2019-12-2,Tamanduateí,-23.5929,-46.5897,51208,56,34,52,40,30,40,20,11,NORMAL,3572
169,0ea134b1f163fdbef419fa243c21004e,1-fe98039a83e4767eda7ccbb248b64659,2018-3-19,Sé,-23.55,-46.6333,194569,86,54,65,10,43,31,38,34,NORMAL,3679
170,0ea134b1f163fdbef419fa243c2127bd,1-870c11e988f96c4554234dd621f450a2,2019-8-21,Ana Rosa,-23.5813,-46.6383,64094,12,65,55,19,26,39,14,37,REABASTECER,12111
171,0ea134b1f163fdbef419fa243c21306b,1-63c513ba692f238fb3fc265d17f19367,2018-4-25,Sé,-23.55,-46.6333,195177,15,50,3,32,32,41,23,16,REABASTECER,3715
172,0ea134b1f163fdbef419fa243c214588,1-8a0a5ffd612dc76f3df0599312faab83,2019-9-22,Ana Rosa,-23.5813,-46.6383,65030,77,21,19,23,27,35,15,31,NORMAL,12142
173,0ea134b1f163fdbef419fa243c21480e,1-e1db6ef805a1cc1690521a42dfc3f4d3,2018-3-27,Ana Rosa,-23.5813,-46.6383,64139,31,37,58,1,19,21,34,6,REABASTECER,11607
174,0ea134b1f163fdbef419fa243c21708b,1-dfde5dc122646ae76ef81da446c4494d,2018-6-25,Sé,-23.55,-46.6333,194627,40,20,13,23,4,14,12,40,NORMAL,3775
175,0ea134b1f163fdbef419fa243c2171e3,1-dee29a2a06a7bce06125f9d1f9119e49,2018-5-1,Ana Rosa,-23.5813,-46.6383,65802,42,42,36,30,43,2,32,43,REABASTECER,11641
176,0ea134b1f163fdbef419fa243c21a1c3,1-a27ab70bd214b6791fccebbc9e4eeb7d,2019-11-12,Ana Rosa,-23.5813,-46.6383,66079,42,24,31,38,43,7,21,29,NORMAL,12192
177,0ea134b1f163fdbef419fa243c21e2c4,1-93572da8a3267251ec50b26103ad6033,2018-7-23,Ana Rosa,-23.5813,-46.6383,67325,18,11,45,11,9,11,43,23,NORMAL,11723
178,0ea134b1f163fdbef419fa243c21f40c,1-e86221f9469ee31a9bd828b12dd20b9c,2018-9-24,Sé,-23.55,-46.6333,192717,34,13,52,34,2,9,16,3,NORMAL,3864
179,0ea134b1f163fdbef419fa243c21f413,1-de58a2b3c9706f975b65c30cf62a288b,2018-9-26,Sé,-23.55,-46.6333,193579,17,65,36,25,37,43,8,40,NORMAL,3866
180,0ea134b1f163fdbef419fa243c2208ad,1-38736dd9b2a0d57b18e59c48ce187102,2018-8-23,Ana Rosa,-23.5813,-46.6383,65600,73,19,58,12,24,19,43,27,NORMAL,11753
181,0ea134b1f163fdbef419fa243c221869,1-171b81d03bbe78b205a9414338726c7d,2018-3-10,São Joaquim,-23.5618,-46.6389,33421,30,24,28,19,24,36,19,38,NORMAL,12310
182,0ea134b1f163fdbef419fa243c223284,1-d63f83ba5bb9303a81a98976e747444b,2018-9-27,Ana Rosa,-23.5813,-46.6383,65675,14,8,8,10,12,27,38,17,REABASTECER,11787
183,0ea134b1f163fdbef419fa243c2290ae,1-4de809659c3681356296e4c2ba428d2d,2019-1-26,Sé,-23.55,-46.6333,191622,14,37,59,17,12,43,22,41,NORMAL,3986
184,0ea134b1f163fdbef419fa243c232411,1-bc22648049314eb0df040695591ee2df,2019-4-11,Sé,-23.55,-46.6333,193321,73,50,8,26,33,35,29,30,REABASTECER,4061
185,0ea134b1f163fdbef419fa243c2343ff,1-3dabbbfcc6e86a3a05005bc2b620cec7,2018-9-23,São Joaquim,-23.5618,-46.6389,35906,86,57,47,10,33,8,8,11,NORMAL,12503
186,0ea134b1f163fdbef419fa243c23871d,1-cdcca15b2b89a9859321635ea10a586e,2019-7-24,Sé,-23.55,-46.6333,193062,86,31,33,2,43,6,29,38,REABASTECER,4164
187,0ea134b1f163fdbef419fa243c23972a,1-35f005dd13090adb3fba800ebecdf822,2019-8-6,Sé,-23.55,-46.6333,192268,58,14,24,2,34,9,20,31,REABASTECER,4176
188,0ea134b1f163fdbef419fa243c241266,1-7c97c006c755fbd9e3b37235743b9588,2019-2-18,São Joaquim,-23.5618,-46.6389,34579,26,7,43,9,24,14,31,43,REABASTECER,12648
189,0ea134b1f163fdbef419fa243c2427b7,1-c544107dda75a53599ea971b2f70e8b1,2019-8-20,Ana Rosa,-23.5813,-46.6383,64467,24,3,60,21,29,40,16,43,REABASTECER,12110
190,0ea134b1f163fdbef419fa243c24564b,1-815a7c2c7edb560bfc0d107cd1c82891,2019-4-14,São Joaquim,-23.5618,-46.6389,34003,65,49,29,21,5,32,7,35,REABASTECER,12704
191,0ea134b1f163fdbef419fa243c246853,1-78ea794ad572c3d518aeb7ab95c6a346,2019-4-30,São Joaquim,-23.5618,-46.6389,34725,86,36,42,20,35,23,29,32,NORMAL,12720
192,0ea134b1f163fdbef419fa243c24cbd9,1-539380867eea291bbe27e45dedc3bdb7,2018-1-25,Brás,-23.5451,-46.6162,72681,11,65,27,8,35,8,25,28,REABASTECER,4345
193,0ea134b1f163fdbef419fa243c2526d7,1-1a48b9bf217b257ac220586dbb22ee12,2018-3-21,Brás,-23.5451,-46.6162,74493,55,65,41,5,29,9,23,11,NORMAL,4401
194,0ea134b1f163fdbef419fa243c252e4c,1-25887bbb19158929bf9975d1c84786cb,2019-8-6,São Joaquim,-23.5618,-46.6389,33150,29,45,11,22,40,23,20,41,NORMAL,12816
195,0ea134b1f163fdbef419fa243c256f34,1-ec27b1da7d78ecc6b34d3d86d6ac1266,2019-8-25,São Joaquim,-23.5618,-46.6389,35422,19,57,5,35,14,12,33,5,NORMAL,12835
196,0ea134b1f163fdbef419fa243c2579a9,1-76f18e9f400bb745eff634eadd9324da,2019-9-2,São Joaquim,-23.5618,-46.6389,35491,41,16,22,14,23,32,3,19,NORMAL,12842
197,0ea134b1f163fdbef419fa243c25c3fc,1-b0d63f18fdd1f8e8c0c783756f73494f,2019-10-22,São Joaquim,-23.5618,-46.6389,33983,86,25,43,20,18,22,7,13,NORMAL,12892
198,0ea134b1f163fdbef419fa243c260406,1-ef273870f9a05d09c39d578a0a3dad63,2018-7-13,Brás,-23.5451,-46.6162,71736,27,16,65,35,22,17,29,21,NORMAL,4513
199,0ea134b1f163fdbef419fa243c2636c0,1-45b0780aa5a158bba90b396cc774c6a5,2018-1-12,São Judas,-23.6255,-46.6411,17547,86,7,60,14,43,43,38,37,REABASTECER,12972
200,0ea134b1f163fdbef419fa243c265763,1-429661857881c4d93e6857d36d2bc04e,2018-9-7,Brás,-23.5451,-46.6162,71017,2,27,49,13,19,23,36,3,NORMAL,4567
201,0ea134b1f163fdbef419fa243c26aabb,1-87d52c2c69ffeeb703f61cc93542b552,2018-10-25,Brás,-23.5451,-46.6162,71470,50,16,58,33,36,34,6,10,NORMAL,4615
202,0ea134b1f163fdbef419fa243c26b7c5,1-960bbc56e3212ad81b2d686d0c89494b,2018-10-26,Brás,-23.5451,-46.6162,74325,37,11,54,31,30,28,43,4,NORMAL,4616
203,0ea134b1f163fdbef419fa243c26d3e8,1-e68434a27e41b032b13cef5a844ad5f7,2018-11-29,Brás,-23.5451,-46.6162,71684,52,65,26,39,9,14,43,5,NORMAL,4649
204,0ea134b1f163fdbef419fa243c271a0e,1-495ca3a677d261f9c16ef938596f10e4,2018-6-11,São Judas,-23.6255,-46.6411,14796,14,16,16,14,3,35,33,18,REABASTECER,13121
205,0ea134b1f163fdbef419fa243c2738d3,1-25285e691930bc950595ac4f8cc1b623,2019-2-1,Brás,-23.5451,-46.6162,70965,38,8,52,15,17,21,37,15,REABASTECER,4711
206,0ea134b1f163fdbef419fa243c2767af,1-affaa26ddc882fc1c60eb69274bfaf0b,2018-12-28,São Joaquim,-23.5618,-46.6389,36118,78,56,65,43,17,32,4,12,REABASTECER,12598
207,0ea134b1f163fdbef419fa243c27ac80,1-5100c77ce30497bf3bc1ec0ab40ad290,2019-3-26,Brás,-23.5451,-46.6162,72511,19,3,8,27,12,24,35,28,REABASTECER,4766
208,0ea134b1f163fdbef419fa243c27e78d,1-0e501b5b6da27f13c777babcbb7d0f3f,2019-3-10,São Joaquim,-23.5618,-46.6389,34376,58,65,20,37,18,31,18,6,REABASTECER,12670
209,0ea134b1f163fdbef419fa243c27f115,1-aa990f8f05c00899cb77e2261918835a,2019-5-20,Brás,-23.5451,-46.6162,73547,86,26,20,30,35,24,15,27,NORMAL,4820
210,0ea134b1f163fdbef419fa243c2802e5,1-addb3dc6075463fc2f5d8a621e01262e,2018-11-4,São Judas,-23.6255,-46.6411,16655,79,51,18,33,8,43,33,43,NORMAL,13264
211,0ea134b1f163fdbef419fa243c2806a4,1-256910d163bf3466a1eac63c093fbb2e,2019-4-15,São Joaquim,-23.5618,-46.6389,32901,54,42,20,19,43,29,4,30,REABASTECER,12705
212,0ea134b1f163fdbef419fa243c28462d,1-5b87636d80745b9791f6ea1a4cf55bbc,2018-12-20,São Judas,-23.6255,-46.6411,15414,77,16,19,39,28,14,15,25,NORMAL,13310
213,0ea134b1f163fdbef419fa243c28af37,1-fb82d9198ecd91203c7db9ca28457375,2019-7-26,São Joaquim,-23.5618,-46.6389,34765,38,38,20,43,41,11,16,37,NORMAL,12806
214,0ea134b1f163fdbef419fa243c28dbb4,1-fac6c14a65bbb240a0113b8f30da8f37,2019-10-10,Brás,-23.5451,-46.6162,72802,64,40,33,15,25,12,14,5,NORMAL,4960
215,0ea134b1f163fdbef419fa243c290a4c,1-20c696dcb02961440e673ebe187a0d49,2019-5-16,São Judas,-23.6255,-46.6411,15176,53,52,15,29,12,10,19,5,REABASTECER,13456
216,0ea134b1f163fdbef419fa243c29226f,1-f8c35a77465ac12baa657951c6edbd08,2019-12-25,Brás,-23.5451,-46.6162,72855,25,30,11,13,43,13,31,33,NORMAL,5035
217,0ea134b1f163fdbef419fa243c29d05f,1-bed8611cb4f2443a4923b3f763d9237c,2019-10-6,São Judas,-23.6255,-46.6411,14656,44,58,40,25,29,39,28,30,NORMAL,13596
218,0ea134b1f163fdbef419fa243c29d706,1-e4c7281e9c7ab6ec0b4a9c25e428a350,2018-3-23,São Judas,-23.6255,-46.6411,14626,67,45,48,35,7,37,40,34,NORMAL,13043
219,0ea134b1f163fdbef419fa243c2a1a81,1-2bb144268427ee9ba93096ecf5c30d79,2018-6-15,Barra Funda,-23.5542,-46.6707,149367,2,60,35,43,21,20,30,24,REABASTECER,5205
220,0ea134b1f163fdbef419fa243c2addc5,1-905ad2e4bae8188e0274fa2fa754a832,2018-2-16,Vila Mariana,-23.5895,-46.6346,22468,86,57,12,34,8,43,38,29,NORMAL,13726
221,0ea134b1f163fdbef419fa243c2b2e5a,1-fa5b0b227314e534dcd8e5d470998b89,2018-10-12,São Judas,-23.6255,-46.6411,13643,35,46,33,16,8,28,35,43,NORMAL,13242
222,0ea134b1f163fdbef419fa243c2b6b00,1-b67b666ab8d8df8a25690944c0045cdd,2018-11-5,São Judas,-23.6255,-46.6411,15735,72,41,8,30,5,39,29,40,REABASTECER,13265
223,0ea134b1f163fdbef419fa243c2b871b,1-d792ae7c12c6fb7f11b39cbd20282aae,2018-12-28,Barra Funda,-23.5542,-46.6707,148768,34,28,48,37,19,12,21,19,NORMAL,5398
224,0ea134b1f163fdbef419fa243c2b95b5,1-d6ec7cfda4954c9df20c2473aa36e198,2018-12-11,São Judas,-23.6255,-46.6411,16401,78,16,19,34,19,38,11,16,NORMAL,13301
225,0ea134b1f163fdbef419fa243c2bbb82,1-f99e712fe5b089850495e5b399e345e1,2019-2-3,Barra Funda,-23.5542,-46.6707,149492,65,22,54,23,33,34,2,11,NORMAL,5433
226,0ea134b1f163fdbef419fa243c2bfa07,1-817aaa1bd54b350c6b2dbaf4f040c8d6,2019-3-13,Barra Funda,-23.5542,-46.6707,148489,32,45,42,26,4,42,43,7,REABASTECER,5473
227,0ea134b1f163fdbef419fa243c2c8f95,1-73185e24f7324fd926869d2308a558c8,2018-12-3,Vila Mariana,-23.5895,-46.6346,23444,57,65,14,24,18,28,11,34,NORMAL,14013
228,0ea134b1f163fdbef419fa243c2c9e2e,1-8bfb2b154bebbf2b5db6babf5a8fbed1,2018-12-9,Vila Mariana,-23.5895,-46.6346,22896,86,26,37,14,37,10,32,17,NORMAL,14019
229,0ea134b1f163fdbef419fa243c2cbab7,1-4ab8a70cbb3e44c1325fa932544b82b1,2019-6-1,São Judas,-23.6255,-46.6411,15234,63,29,55,29,31,43,7,25,NORMAL,13471
230,0ea134b1f163fdbef419fa243c2d0a50,1-b4f4af37ac4cf1a68b552c74fd6e8941,2019-7-22,São Judas,-23.6255,-46.6411,17227,78,47,40,43,30,16,25,21,NORMAL,13522
231,0ea134b1f163fdbef419fa243c2d557b,1-09338e0eab3d8e4e413d3323a84a01ec,2019-4-23,Vila Mariana,-23.5895,-46.6346,21783,86,20,42,12,17,43,7,43,NORMAL,14153
232,0ea134b1f163fdbef419fa243c2d56bc,1-945e142703643ac9e525f04281aeb497,2019-4-29,Vila Mariana,-23.5895,-46.6346,24885,21,43,56,27,33,23,29,20,NORMAL,14159
233,0ea134b1f163fdbef419fa243c2d645a,1-dca816c321867cd25fa8dffbd2af4fae,2019-11-17,Barra Funda,-23.5542,-46.6707,149250,56,11,55,14,38,21,25,9,NORMAL,5717
234,0ea134b1f163fdbef419fa243c2dcc5a,1-3b7d64fdaea465c5346b57584bd5f5ab,2018-1-12,Tatuapé,-23.5402,-46.5765,70919,65,55,55,22,37,9,43,4,NORMAL,5772
235,0ea134b1f163fdbef419fa243c2dd305,1-83b090521116b9774f91be86946e3af8,2018-1-2,Vila Mariana,-23.5895,-46.6346,21306,78,55,60,39,38,37,39,41,NORMAL,13682
236,0ea134b1f163fdbef419fa243c2ddc2d,1-f382aa7b3b727c5258b3511b6b58fb56,2019-7-19,Vila Mariana,-23.5895,-46.6346,24043,34,47,18,10,15,34,12,19,NORMAL,14239
237,0ea134b1f163fdbef419fa243c2de561,1-2f068d440a26f03c022ba8adab0a8b38,2019-7-29,Vila Mariana,-23.5895,-46.6346,23199,27,42,7,27,18,7,22,21,NORMAL,14249
238,0ea134b1f163fdbef419fa243c2e0180,1-ef49df9d521c0a35b9deaedb5b6fdcdf,2018-3-4,Tatuapé,-23.5402,-46.5765,68185,55,65,65,41,10,21,43,4,NORMAL,5824
239,0ea134b1f163fdbef419fa243c2e3e8a,1-5557e311801f487ffbf5e91075c43272,2018-5-3,Tatuapé,-23.5402,-46.5765,68301,16,12,56,5,16,23,5,15,NORMAL,5883
240,0ea134b1f163fdbef419fa243c2e4da5,1-af197636d4f154ffaf6a669d0cadabfc,2019-11-1,Vila Mariana,-23.5895,-46.6346,24675,56,23,55,7,11,8,20,43,NORMAL,14341
241,0ea134b1f163fdbef419fa243c2e714e,1-6781c95e28e8bd6345caaa3d4c4cfbe5,2019-12-19,Vila Mariana,-23.5895,-46.6346,21633,13,6,55,30,24,32,36,39,NORMAL,14389
242,0ea134b1f163fdbef419fa243c2e87be,1-4cf0f811ac1c287a999e43b256350d1d,2018-6-28,Tatuapé,-23.5402,-46.5765,69323,86,27,37,32,3,32,8,27,REABASTECER,5938
243,0ea134b1f163fdbef419fa243c2ead49,1-ae31f4fd4e56300521cd96d747bc47ff,2018-7-7,Tatuapé,-23.5402,-46.5765,69673,86,24,33,43,8,6,16,31,NORMAL,5947
244,0ea134b1f163fdbef419fa243c2ec997,1-add746b3bbf6b25d61c50b9572841366,2018-1-1,Brooklin,-23.6263,-46.6878,28623,86,65,65,43,43,43,43,43,NORMAL,14401
245,0ea134b1f163fdbef419fa243c2f13eb,1-e108cdfe8dcd758e5f997446fe9b8603,2018-3-13,Brooklin,-23.6263,-46.6878,26887,77,65,14,6,22,34,34,16,NORMAL,14473
246,0ea134b1f163fdbef419fa243c2f3ac7,1-13a57a72509c4b9e746d12a809f407b1,2018-9-26,Vila Mariana,-23.5895,-46.6346,21205,20,11,24,4,30,15,28,4,REABASTECER,13946
247,0ea134b1f163fdbef419fa243c2f7575,1-19d038dc3928d4b240619c81c226715c,2018-11-5,Tatuapé,-23.5402,-46.5765,68224,78,44,65,10,37,14,4,29,NORMAL,6065
248,0ea134b1f163fdbef419fa243c2f78c7,1-801070ebb1fd275ee05158bab924491e,2018-11-27,Vila Mariana,-23.5895,-46.6346,21717,30,47,56,4,43,7,39,13,NORMAL,14007
249,0ea134b1f163fdbef419fa243c2f854b,1-6a50688e254fa4d4a5346a870a4c26d5,2018-12-15,Vila Mariana,-23.5895,-46.6346,23480,28,54,65,43,10,30,9,33,NORMAL,14025
250,0ea134b1f163fdbef419fa243c2f9002,1-e7aa037954602cbde12fb1c754643313,2018-7-13,Brooklin,-23.6263,-46.6878,26761,54,49,8,43,20,29,38,12,REABASTECER,14593
251,0ea134b1f163fdbef419fa243c2f909e,1-86f5dde05b26b4f38d5f38a2502c302f,2018-7-17,Brooklin,-23.6263,-46.6878,30016,11,22,43,22,5,22,21,40,REABASTECER,14597
252,0ea134b1f163fdbef419fa243c2f9be8,1-805a814e385248b4e40d52e94307322b,2019-1-18,Vila Mariana,-23.5895,-46.6346,22308,53,47,38,40,15,9,7,36,NORMAL,14058
253,0ea134b1f163fdbef419fa243c2fb000,1-2010992a26b45f3b019e1181781977d5,2019-1-20,Tatuapé,-23.5402,-46.5765,67758,47,40,6,25,37,28,9,1,NORMAL,6140
254,0ea134b1f163fdbef419fa243c2fcf85,1-c579b229e1656ba23672ef5e54216f62,2018-10-9,Brooklin,-23.6263,-46.6878,26889,75,38,50,35,19,27,38,12,NORMAL,14679
255,0ea134b1f163fdbef419fa243c303e76,1-afbd2999ae70679a9a60341b89c27987,2019-5-18,Tatuapé,-23.5402,-46.5765,67246,54,57,58,35,26,43,43,9,NORMAL,6258
256,0ea134b1f163fdbef419fa243c30602d,1-e9ac7ab4cb8bebb8f11cefcad36af692,2019-7-5,Vila Mariana,-23.5895,-46.6346,22313,79,4,49,39,21,14,23,39,REABASTECER,14225
257,0ea134b1f163fdbef419fa243c30a259,1-2d98e7aa19b7d1b3250a41239bf10ba3,2019-8-23,Tatuapé,-23.5402,-46.5765,69300,2,13,49,27,28,8,22,20,REABASTECER,6353
258,0ea134b1f163fdbef419fa243c30e1c2,1-51f572df8eed5f8bdb0f71e905da6f05,2019-6-24,Brooklin,-23.6263,-46.6878,27159,76,10,10,7,43,15,31,29,NORMAL,14934
259,0ea134b1f163fdbef419fa243c30e720,1-f5d8014287bef0c3c62f0d48e92a76c0,2019-7-1,Brooklin,-23.6263,-46.6878,29607,4,29,40,27,15,35,43,41,REABASTECER,14941
260,0ea134b1f163fdbef419fa243c310276,1-ac7e37e2ac5010676e82575c952a36f5,2019-7-7,Brooklin,-23.6263,-46.6878,27569,33,55,65,10,32,21,15,12,NORMAL,14947
261,0ea134b1f163fdbef419fa243c31edd0,1-c567e1bb7b8b025bc3e839a53bd23f13,2018-1-9,Campo Belo,-23.6188,-46.6823,24280,86,8,10,13,9,22,18,16,REABASTECER,15129
262,0ea134b1f163fdbef419fa243c32286a,1-a64dcfae555318469dcfc570ef94bf8f,2018-7-8,Brooklin,-23.6263,-46.6878,29863,22,18,42,10,39,38,20,34,NORMAL,14588
263,0ea134b1f163fdbef419fa243c3235dd,1-127e64f5aae81ce948986e6e75bc658a,2018-7-21,Brooklin,-23.6263,-46.6878,29825,58,65,11,7,31,9,9,23,NORMAL,14601
264,0ea134b1f163fdbef419fa243c3253a1,1-6c823777028db1e24d03354fd0ee06c5,2018-8-17,Brooklin,-23.6263,-46.6878,28310,68,44,22,17,8,15,32,2,REABASTECER,14627
265,0ea134b1f163fdbef419fa243c326fc8,1-18613587cdca462247f047f4793948b9,2018-8-24,República,-23.5436,-46.6434,110277,40,62,43,29,7,15,31,31,NORMAL,6714
266,0ea134b1f163fdbef419fa243c329d26,1-89a5c0ad6e53011643988e3fed0420fc,2018-11-18,República,-23.5436,-46.6434,107306,11,37,43,20,30,43,9,16,REABASTECER,6798
267,0ea134b1f163fdbef419fa243c32cc39,1-7af3e2eebbd2f4f982768a8708219033,2018-12-13,República,-23.5436,-46.6434,109681,18,21,61,32,43,43,28,43,NORMAL,6823
268,0ea134b1f163fdbef419fa243c32d718,1-e732d8c2a0ff6ec765ed38a804191768,2019-1-29,Brooklin,-23.6263,-46.6878,26513,37,28,55,28,43,6,20,22,REABASTECER,14789
269,0ea134b1f163fdbef419fa243c33078e,1-d698c2b0e11ca5a360578868ac96f07e,2019-2-17,República,-23.5436,-46.6434,110627,12,24,40,27,43,10,38,41,REABASTECER,6887
270,0ea134b1f163fdbef419fa243c3358cf,1-331ff7054de9e602fe5031a9f714cb98,2019-5-14,Brooklin,-23.6263,-46.6878,28411,48,47,29,35,6,35,18,28,REABASTECER,14894
271,0ea134b1f163fdbef419fa243c337902,1-fe977e185ff9a582f300d5d414105150,2019-5-15,República,-23.5436,-46.6434,110576,7,39,6,5,30,37,16,43,NORMAL,6975
